freq,alpha,chord,velocity,displacement,sound_pressure,thickness,camber
315,9.5,0.0254,39.6,0.00449821,119.294,0.003048,0.000508
400,9.5,0.0254,39.6,0.00449821,121.154,0.003048,0.000508
500,9.5,0.0254,39.6,0.00449821,123.894,0.003048,0.000508
630,9.5,0.0254,39.6,0.00449821,126.514,0.003048,0.000508
800,9.5,0.0254,39.6,0.00449821,129.014,0.003048,0.000508
1000,9.5,0.0254,39.6,0.00449821,130.374,0.003048,0.000508
1250,9.5,0.0254,39.6,0.00449821,130.964,0.003048,0.000508
1600,9.5,0.0254,39.6,0.00449821,131.184,0.003048,0.000508
2000,9.5,0.0254,39.6,0.00449821,131.274,0.003048,0.000508
2500,9.5,0.0254,39.6,0.00449821,131.234,0.003048,0.000508
3150,9.5,0.0254,39.6,0.00449821,129.934,0.003048,0.000508
4000,9.5,0.0254,39.6,0.00449821,127.864,0.003048,0.000508
5000,9.5,0.0254,39.6,0.00449821,125.044,0.003048,0.000508
6300,9.5,0.0254,39.6,0.00449821,120.324,0.003048,0.000508
200,9.5,0.0254,31.7,0.00461377,119.146,0.003048,0.000508
250,9.5,0.0254,31.7,0.00461377,120.136,0.003048,0.000508
315,9.5,0.0254,31.7,0.00461377,122.766,0.003048,0.000508
400,9.5,0.0254,31.7,0.00461377,124.756,0.003048,0.000508
500,9.5,0.0254,31.7,0.00461377,126.886,0.003048,0.000508
630,9.5,0.0254,31.7,0.00461377,129.006,0.003048,0.000508
800,9.5,0.0254,31.7,0.00461377,130.746,0.003048,0.000508
1000,9.5,0.0254,31.7,0.00461377,131.346,0.003048,0.000508
1250,9.5,0.0254,31.7,0.00461377,131.446,0.003048,0.000508
1600,9.5,0.0254,31.7,0.00461377,131.036,0.003048,0.000508
2000,9.5,0.0254,31.7,0.00461377,130.496,0.003048,0.000508
2500,9.5,0.0254,31.7,0.00461377,130.086,0.003048,0.000508
3150,9.5,0.0254,31.7,0.00461377,128.536,0.003048,0.000508
4000,9.5,0.0254,31.7,0.00461377,126.736,0.003048,0.000508
5000,9.5,0.0254,31.7,0.00461377,124.426,0.003048,0.000508
6300,9.5,0.0254,31.7,0.00461377,120.726,0.003048,0.000508
250,12.7,0.0254,71.3,0.0121808,119.698,0.003048,0.000508
315,12.7,0.0254,71.3,0.0121808,122.938,0.003048,0.000508
400,12.7,0.0254,71.3,0.0121808,125.048,0.003048,0.000508
500,12.7,0.0254,71.3,0.0121808,126.898,0.003048,0.000508
630,12.7,0.0254,71.3,0.0121808,128.878,0.003048,0.000508
800,12.7,0.0254,71.3,0.0121808,130.348,0.003048,0.000508
1000,12.7,0.0254,71.3,0.0121808,131.698,0.003048,0.000508
1250,12.7,0.0254,71.3,0.0121808,133.048,0.003048,0.000508
1600,12.7,0.0254,71.3,0.0121808,134.528,0.003048,0.000508
2000,12.7,0.0254,71.3,0.0121808,134.228,0.003048,0.000508
2500,12.7,0.0254,71.3,0.0121808,134.058,0.003048,0.000508
3150,12.7,0.0254,71.3,0.0121808,133.758,0.003048,0.000508
4000,12.7,0.0254,71.3,0.0121808,131.808,0.003048,0.000508
5000,12.7,0.0254,71.3,0.0121808,128.978,0.003048,0.000508
6300,12.7,0.0254,71.3,0.0121808,125.398,0.003048,0.000508
8000,12.7,0.0254,71.3,0.0121808,120.538,0.003048,0.000508
10000,12.7,0.0254,71.3,0.0121808,114.418,0.003048,0.000508
250,12.7,0.0254,39.6,0.0130253,121.547,0.003048,0.000508
315,12.7,0.0254,39.6,0.0130253,123.537,0.003048,0.000508
400,12.7,0.0254,39.6,0.0130253,125.527,0.003048,0.000508
500,12.7,0.0254,39.6,0.0130253,127.127,0.003048,0.000508
630,12.7,0.0254,39.6,0.0130253,128.867,0.003048,0.000508
800,12.7,0.0254,39.6,0.0130253,130.217,0.003048,0.000508
1000,12.7,0.0254,39.6,0.0130253,130.947,0.003048,0.000508
1250,12.7,0.0254,39.6,0.0130253,130.777,0.003048,0.000508
1600,12.7,0.0254,39.6,0.0130253,129.977,0.003048,0.000508
2000,12.7,0.0254,39.6,0.0130253,129.567,0.003048,0.000508
2500,12.7,0.0254,39.6,0.0130253,129.027,0.003048,0.000508
3150,12.7,0.0254,39.6,0.0130253,127.847,0.003048,0.000508
4000,12.7,0.0254,39.6,0.0130253,126.537,0.003048,0.000508
5000,12.7,0.0254,39.6,0.0130253,125.107,0.003048,0.000508
6300,12.7,0.0254,39.6,0.0130253,123.177,0.003048,0.000508
8000,12.7,0.0254,39.6,0.0130253,120.607,0.003048,0.000508
10000,12.7,0.0254,39.6,0.0130253,116.017,0.003048,0.000508
200,17.4,0.0254,71.3,0.016104,112.506,0.003048,0.000508
250,17.4,0.0254,71.3,0.016104,113.796,0.003048,0.000508
315,17.4,0.0254,71.3,0.016104,115.846,0.003048,0.000508
400,17.4,0.0254,71.3,0.016104,117.396,0.003048,0.000508
500,17.4,0.0254,71.3,0.016104,119.806,0.003048,0.000508
630,17.4,0.0254,71.3,0.016104,122.606,0.003048,0.000508
800,17.4,0.0254,71.3,0.016104,124.276,0.003048,0.000508
1000,17.4,0.0254,71.3,0.016104,125.816,0.003048,0.000508
1250,17.4,0.0254,71.3,0.016104,126.356,0.003048,0.000508
1600,17.4,0.0254,71.3,0.016104,126.406,0.003048,0.000508
2000,17.4,0.0254,71.3,0.016104,126.826,0.003048,0.000508
2500,17.4,0.0254,71.3,0.016104,126.746,0.003048,0.000508
3150,17.4,0.0254,71.3,0.016104,126.536,0.003048,0.000508
4000,17.4,0.0254,71.3,0.016104,125.586,0.003048,0.000508
5000,17.4,0.0254,71.3,0.016104,123.126,0.003048,0.000508
6300,17.4,0.0254,71.3,0.016104,119.916,0.003048,0.000508
8000,17.4,0.0254,71.3,0.016104,115.466,0.003048,0.000508
200,17.4,0.0254,55.5,0.0165706,109.951,0.003048,0.000508
250,17.4,0.0254,55.5,0.0165706,110.491,0.003048,0.000508
315,17.4,0.0254,55.5,0.0165706,111.911,0.003048,0.000508
400,17.4,0.0254,55.5,0.0165706,115.461,0.003048,0.000508
500,17.4,0.0254,55.5,0.0165706,119.621,0.003048,0.000508
630,17.4,0.0254,55.5,0.0165706,122.411,0.003048,0.000508
800,17.4,0.0254,55.5,0.0165706,123.091,0.003048,0.000508
1000,17.4,0.0254,55.5,0.0165706,126.001,0.003048,0.000508
1250,17.4,0.0254,55.5,0.0165706,129.301,0.003048,0.000508
1600,17.4,0.0254,55.5,0.0165706,126.471,0.003048,0.000508
2000,17.4,0.0254,55.5,0.0165706,125.261,0.003048,0.000508
2500,17.4,0.0254,55.5,0.0165706,124.931,0.003048,0.000508
3150,17.4,0.0254,55.5,0.0165706,124.101,0.003048,0.000508
4000,17.4,0.0254,55.5,0.0165706,121.771,0.003048,0.000508
5000,17.4,0.0254,55.5,0.0165706,118.941,0.003048,0.000508
6300,17.4,0.0254,55.5,0.0165706,114.861,0.003048,0.000508
200,17.4,0.0254,39.6,0.0172206,114.044,0.003048,0.000508
250,17.4,0.0254,39.6,0.0172206,114.714,0.003048,0.000508
315,17.4,0.0254,39.6,0.0172206,115.144,0.003048,0.000508
400,17.4,0.0254,39.6,0.0172206,115.444,0.003048,0.000508
500,17.4,0.0254,39.6,0.0172206,117.514,0.003048,0.000508
630,17.4,0.0254,39.6,0.0172206,124.514,0.003048,0.000508
800,17.4,0.0254,39.6,0.0172206,135.324,0.003048,0.000508
1000,17.4,0.0254,39.6,0.0172206,138.274,0.003048,0.000508
1250,17.4,0.0254,39.6,0.0172206,131.364,0.003048,0.000508
1600,17.4,0.0254,39.6,0.0172206,127.614,0.003048,0.000508
2000,17.4,0.0254,39.6,0.0172206,126.644,0.003048,0.000508
2500,17.4,0.0254,39.6,0.0172206,124.154,0.003048,0.000508
3150,17.4,0.0254,39.6,0.0172206,123.564,0.003048,0.000508
4000,17.4,0.0254,39.6,0.0172206,122.724,0.003048,0.000508
5000,17.4,0.0254,39.6,0.0172206,119.854,0.003048,0.000508
200,17.4,0.0254,31.7,0.0176631,116.146,0.003048,0.000508
250,17.4,0.0254,31.7,0.0176631,116.956,0.003048,0.000508
315,17.4,0.0254,31.7,0.0176631,118.416,0.003048,0.000508
400,17.4,0.0254,31.7,0.0176631,120.766,0.003048,0.000508
500,17.4,0.0254,31.7,0.0176631,127.676,0.003048,0.000508
630,17.4,0.0254,31.7,0.0176631,136.886,0.003048,0.000508
800,17.4,0.0254,31.7,0.0176631,139.226,0.003048,0.000508
1000,17.4,0.0254,31.7,0.0176631,131.796,0.003048,0.000508
1250,17.4,0.0254,31.7,0.0176631,128.306,0.003048,0.000508
1600,17.4,0.0254,31.7,0.0176631,126.846,0.003048,0.000508
2000,17.4,0.0254,31.7,0.0176631,124.356,0.003048,0.000508
2500,17.4,0.0254,31.7,0.0176631,124.166,0.003048,0.000508
3150,17.4,0.0254,31.7,0.0176631,123.466,0.003048,0.000508
4000,17.4,0.0254,31.7,0.0176631,121.996,0.003048,0.000508
5000,17.4,0.0254,31.7,0.0176631,117.996,0.003048,0.000508
315,22.2,0.0254,71.3,0.0214178,115.857,0.003048,0.000508
400,22.2,0.0254,71.3,0.0214178,117.927,0.003048,0.000508
500,22.2,0.0254,71.3,0.0214178,117.967,0.003048,0.000508
630,22.2,0.0254,71.3,0.0214178,120.657,0.003048,0.000508
800,22.2,0.0254,71.3,0.0214178,123.227,0.003048,0.000508
1000,22.2,0.0254,71.3,0.0214178,134.247,0.003048,0.000508
1250,22.2,0.0254,71.3,0.0214178,140.987,0.003048,0.000508
1600,22.2,0.0254,71.3,0.0214178,131.817,0.003048,0.000508
2000,22.2,0.0254,71.3,0.0214178,127.197,0.003048,0.000508
2500,22.2,0.0254,71.3,0.0214178,126.097,0.003048,0.000508
3150,22.2,0.0254,71.3,0.0214178,124.127,0.003048,0.000508
4000,22.2,0.0254,71.3,0.0214178,123.917,0.003048,0.000508
5000,22.2,0.0254,71.3,0.0214178,125.727,0.003048,0.000508
6300,22.2,0.0254,71.3,0.0214178,123.127,0.003048,0.000508
8000,22.2,0.0254,71.3,0.0214178,121.657,0.003048,0.000508
200,22.2,0.0254,39.6,0.0229028,116.066,0.003048,0.000508
250,22.2,0.0254,39.6,0.0229028,117.386,0.003048,0.000508
315,22.2,0.0254,39.6,0.0229028,120.716,0.003048,0.000508
400,22.2,0.0254,39.6,0.0229028,123.416,0.003048,0.000508
500,22.2,0.0254,39.6,0.0229028,129.776,0.003048,0.000508
630,22.2,0.0254,39.6,0.0229028,137.026,0.003048,0.000508
800,22.2,0.0254,39.6,0.0229028,137.076,0.003048,0.000508
1000,22.2,0.0254,39.6,0.0229028,128.416,0.003048,0.000508
1250,22.2,0.0254,39.6,0.0229028,126.446,0.003048,0.000508
1600,22.2,0.0254,39.6,0.0229028,122.216,0.003048,0.000508
2000,22.2,0.0254,39.6,0.0229028,121.256,0.003048,0.000508
2500,22.2,0.0254,39.6,0.0229028,121.306,0.003048,0.000508
3150,22.2,0.0254,39.6,0.0229028,120.856,0.003048,0.000508
4000,22.2,0.0254,39.6,0.0229028,119.646,0.003048,0.000508
5000,22.2,0.0254,39.6,0.0229028,118.816,0.003048,0.000508
630,0.0,0.1016,71.3,0.00121072,124.155,0.012192,0.002032
800,0.0,0.1016,71.3,0.00121072,126.805,0.012192,0.002032
1000,0.0,0.1016,71.3,0.00121072,128.825,0.012192,0.002032
1250,0.0,0.1016,71.3,0.00121072,130.335,0.012192,0.002032
1600,0.0,0.1016,71.3,0.00121072,131.725,0.012192,0.002032
2000,0.0,0.1016,71.3,0.00121072,132.095,0.012192,0.002032
2500,0.0,0.1016,71.3,0.00121072,132.595,0.012192,0.002032
3150,0.0,0.1016,71.3,0.00121072,131.955,0.012192,0.002032
4000,0.0,0.1016,71.3,0.00121072,130.935,0.012192,0.002032
5000,0.0,0.1016,71.3,0.00121072,130.795,0.012192,0.002032
6300,0.0,0.1016,71.3,0.00121072,129.395,0.012192,0.002032
8000,0.0,0.1016,71.3,0.00121072,125.465,0.012192,0.002032
10000,0.0,0.1016,71.3,0.00121072,123.305,0.012192,0.002032
12500,0.0,0.1016,71.3,0.00121072,119.375,0.012192,0.002032
630,0.0,0.1016,55.5,0.00131983,126.17,0.012192,0.002032
800,0.0,0.1016,55.5,0.00131983,127.92,0.012192,0.002032
1000,0.0,0.1016,55.5,0.00131983,129.8,0.012192,0.002032
1250,0.0,0.1016,55.5,0.00131983,131.43,0.012192,0.002032
1600,0.0,0.1016,55.5,0.00131983,132.05,0.012192,0.002032
2000,0.0,0.1016,55.5,0.00131983,132.54,0.012192,0.002032
2500,0.0,0.1016,55.5,0.00131983,133.04,0.012192,0.002032
3150,0.0,0.1016,55.5,0.00131983,131.78,0.012192,0.002032
4000,0.0,0.1016,55.5,0.00131983,129.5,0.012192,0.002032
5000,0.0,0.1016,55.5,0.00131983,128.36,0.012192,0.002032
6300,0.0,0.1016,55.5,0.00131983,127.73,0.012192,0.002032
8000,0.0,0.1016,55.5,0.00131983,124.45,0.012192,0.002032
10000,0.0,0.1016,55.5,0.00131983,121.93,0.012192,0.002032
12500,0.0,0.1016,55.5,0.00131983,119.91,0.012192,0.002032
630,0.0,0.1016,39.6,0.00146332,125.401,0.012192,0.002032
800,0.0,0.1016,39.6,0.00146332,128.401,0.012192,0.002032
1000,0.0,0.1016,39.6,0.00146332,130.781,0.012192,0.002032
1250,0.0,0.1016,39.6,0.00146332,132.271,0.012192,0.002032
1600,0.0,0.1016,39.6,0.00146332,133.261,0.012192,0.002032
2000,0.0,0.1016,39.6,0.00146332,133.251,0.012192,0.002032
2500,0.0,0.1016,39.6,0.00146332,132.611,0.012192,0.002032
3150,0.0,0.1016,39.6,0.00146332,130.961,0.012192,0.002032
4000,0.0,0.1016,39.6,0.00146332,127.801,0.012192,0.002032
5000,0.0,0.1016,39.6,0.00146332,126.021,0.012192,0.002032
6300,0.0,0.1016,39.6,0.00146332,125.631,0.012192,0.002032
8000,0.0,0.1016,39.6,0.00146332,122.341,0.012192,0.002032
10000,0.0,0.1016,39.6,0.00146332,119.561,0.012192,0.002032
630,0.0,0.1016,31.7,0.00150092,126.413,0.012192,0.002032
800,0.0,0.1016,31.7,0.00150092,129.053,0.012192,0.002032
1000,0.0,0.1016,31.7,0.00150092,131.313,0.012192,0.002032
1250,0.0,0.1016,31.7,0.00150092,133.063,0.012192,0.002032
1600,0.0,0.1016,31.7,0.00150092,133.553,0.012192,0.002032
2000,0.0,0.1016,31.7,0.00150092,133.153,0.012192,0.002032
2500,0.0,0.1016,31.7,0.00150092,132.003,0.012192,0.002032
3150,0.0,0.1016,31.7,0.00150092,129.973,0.012192,0.002032
4000,0.0,0.1016,31.7,0.00150092,126.933,0.012192,0.002032
5000,0.0,0.1016,31.7,0.00150092,124.393,0.012192,0.002032
6300,0.0,0.1016,31.7,0.00150092,124.253,0.012192,0.002032
8000,0.0,0.1016,31.7,0.00150092,120.193,0.012192,0.002032
10000,0.0,0.1016,31.7,0.00150092,115.893,0.012192,0.002032
800,3.3,0.1016,71.3,0.00202822,131.074,0.012192,0.002032
1000,3.3,0.1016,71.3,0.00202822,131.434,0.012192,0.002032
1250,3.3,0.1016,71.3,0.00202822,132.304,0.012192,0.002032
1600,3.3,0.1016,71.3,0.00202822,133.664,0.012192,0.002032
2000,3.3,0.1016,71.3,0.00202822,134.034,0.012192,0.002032
2500,3.3,0.1016,71.3,0.00202822,133.894,0.012192,0.002032
3150,3.3,0.1016,71.3,0.00202822,132.114,0.012192,0.002032
4000,3.3,0.1016,71.3,0.00202822,128.704,0.012192,0.002032
5000,3.3,0.1016,71.3,0.00202822,127.054,0.012192,0.002032
6300,3.3,0.1016,71.3,0.00202822,124.904,0.012192,0.002032
8000,3.3,0.1016,71.3,0.00202822,121.234,0.012192,0.002032
10000,3.3,0.1016,71.3,0.00202822,116.694,0.012192,0.002032
630,3.3,0.1016,55.5,0.002211,126.599,0.012192,0.002032
800,3.3,0.1016,55.5,0.002211,129.119,0.012192,0.002032
1000,3.3,0.1016,55.5,0.002211,131.129,0.012192,0.002032
1250,3.3,0.1016,55.5,0.002211,132.769,0.012192,0.002032
1600,3.3,0.1016,55.5,0.002211,133.649,0.012192,0.002032
2000,3.3,0.1016,55.5,0.002211,133.649,0.012192,0.002032
2500,3.3,0.1016,55.5,0.002211,132.889,0.012192,0.002032
3150,3.3,0.1016,55.5,0.002211,130.629,0.012192,0.002032
4000,3.3,0.1016,55.5,0.002211,127.229,0.012192,0.002032
5000,3.3,0.1016,55.5,0.002211,124.839,0.012192,0.002032
6300,3.3,0.1016,55.5,0.002211,123.839,0.012192,0.002032
8000,3.3,0.1016,55.5,0.002211,120.569,0.012192,0.002032
10000,3.3,0.1016,55.5,0.002211,115.659,0.012192,0.002032
630,3.3,0.1016,39.6,0.00245138,127.251,0.012192,0.002032
800,3.3,0.1016,39.6,0.00245138,129.991,0.012192,0.002032
1000,3.3,0.1016,39.6,0.00245138,131.971,0.012192,0.002032
1250,3.3,0.1016,39.6,0.00245138,133.211,0.012192,0.002032
1600,3.3,0.1016,39.6,0.00245138,133.071,0.012192,0.002032
2000,3.3,0.1016,39.6,0.00245138,132.301,0.012192,0.002032
2500,3.3,0.1016,39.6,0.00245138,130.791,0.012192,0.002032
3150,3.3,0.1016,39.6,0.00245138,128.401,0.012192,0.002032
4000,3.3,0.1016,39.6,0.00245138,124.881,0.012192,0.002032
5000,3.3,0.1016,39.6,0.00245138,122.371,0.012192,0.002032
6300,3.3,0.1016,39.6,0.00245138,120.851,0.012192,0.002032
8000,3.3,0.1016,39.6,0.00245138,118.091,0.012192,0.002032
10000,3.3,0.1016,39.6,0.00245138,115.321,0.012192,0.002032
630,3.3,0.1016,31.7,0.00251435,128.952,0.012192,0.002032
800,3.3,0.1016,31.7,0.00251435,131.362,0.012192,0.002032
1000,3.3,0.1016,31.7,0.00251435,133.012,0.012192,0.002032
1250,3.3,0.1016,31.7,0.00251435,134.022,0.012192,0.002032
1600,3.3,0.1016,31.7,0.00251435,133.402,0.012192,0.002032
2000,3.3,0.1016,31.7,0.00251435,131.642,0.012192,0.002032
2500,3.3,0.1016,31.7,0.00251435,130.392,0.012192,0.002032
3150,3.3,0.1016,31.7,0.00251435,128.252,0.012192,0.002032
4000,3.3,0.1016,31.7,0.00251435,124.852,0.012192,0.002032
5000,3.3,0.1016,31.7,0.00251435,122.082,0.012192,0.002032
6300,3.3,0.1016,31.7,0.00251435,120.702,0.012192,0.002032
8000,3.3,0.1016,31.7,0.00251435,117.432,0.012192,0.002032
630,6.7,0.1016,71.3,0.00478288,131.448,0.012192,0.002032
800,6.7,0.1016,71.3,0.00478288,134.478,0.012192,0.002032
1000,6.7,0.1016,71.3,0.00478288,136.758,0.012192,0.002032
1250,6.7,0.1016,71.3,0.00478288,137.658,0.012192,0.002032
1600,6.7,0.1016,71.3,0.00478288,136.678,0.012192,0.002032
2000,6.7,0.1016,71.3,0.00478288,134.568,0.012192,0.002032
2500,6.7,0.1016,71.3,0.00478288,131.458,0.012192,0.002032
3150,6.7,0.1016,71.3,0.00478288,124.458,0.012192,0.002032
500,6.7,0.1016,55.5,0.0052139,129.343,0.012192,0.002032
630,6.7,0.1016,55.5,0.0052139,133.023,0.012192,0.002032
800,6.7,0.1016,55.5,0.0052139,135.953,0.012192,0.002032
1000,6.7,0.1016,55.5,0.0052139,137.233,0.012192,0.002032
1250,6.7,0.1016,55.5,0.0052139,136.883,0.012192,0.002032
1600,6.7,0.1016,55.5,0.0052139,133.653,0.012192,0.002032
2000,6.7,0.1016,55.5,0.0052139,129.653,0.012192,0.002032
2500,6.7,0.1016,55.5,0.0052139,124.273,0.012192,0.002032
400,6.7,0.1016,39.6,0.00578076,128.295,0.012192,0.002032
500,6.7,0.1016,39.6,0.00578076,130.955,0.012192,0.002032
630,6.7,0.1016,39.6,0.00578076,133.355,0.012192,0.002032
800,6.7,0.1016,39.6,0.00578076,134.625,0.012192,0.002032
1000,6.7,0.1016,39.6,0.00578076,134.515,0.012192,0.002032
1250,6.7,0.1016,39.6,0.00578076,132.395,0.012192,0.002032
1600,6.7,0.1016,39.6,0.00578076,127.375,0.012192,0.002032
2000,6.7,0.1016,39.6,0.00578076,122.235,0.012192,0.002032
315,6.7,0.1016,31.7,0.00592927,126.266,0.012192,0.002032
400,6.7,0.1016,31.7,0.00592927,128.296,0.012192,0.002032
500,6.7,0.1016,31.7,0.00592927,130.206,0.012192,0.002032
630,6.7,0.1016,31.7,0.00592927,132.116,0.012192,0.002032
800,6.7,0.1016,31.7,0.00592927,132.886,0.012192,0.002032
1000,6.7,0.1016,31.7,0.00592927,131.636,0.012192,0.002032
1250,6.7,0.1016,31.7,0.00592927,129.256,0.012192,0.002032
1600,6.7,0.1016,31.7,0.00592927,124.346,0.012192,0.002032
2000,6.7,0.1016,31.7,0.00592927,120.446,0.012192,0.002032
200,8.9,0.1016,71.3,0.0103088,133.503,0.012192,0.002032
250,8.9,0.1016,71.3,0.0103088,134.533,0.012192,0.002032
315,8.9,0.1016,71.3,0.0103088,136.583,0.012192,0.002032
400,8.9,0.1016,71.3,0.0103088,138.123,0.012192,0.002032
500,8.9,0.1016,71.3,0.0103088,138.523,0.012192,0.002032
630,8.9,0.1016,71.3,0.0103088,138.423,0.012192,0.002032
800,8.9,0.1016,71.3,0.0103088,137.813,0.012192,0.002032
1000,8.9,0.1016,71.3,0.0103088,135.433,0.012192,0.002032
1250,8.9,0.1016,71.3,0.0103088,132.793,0.012192,0.002032
1600,8.9,0.1016,71.3,0.0103088,128.763,0.012192,0.002032
2000,8.9,0.1016,71.3,0.0103088,124.233,0.012192,0.002032
2500,8.9,0.1016,71.3,0.0103088,123.623,0.012192,0.002032
3150,8.9,0.1016,71.3,0.0103088,123.263,0.012192,0.002032
4000,8.9,0.1016,71.3,0.0103088,120.243,0.012192,0.002032
5000,8.9,0.1016,71.3,0.0103088,116.723,0.012192,0.002032
6300,8.9,0.1016,71.3,0.0103088,117.253,0.012192,0.002032
200,8.9,0.1016,39.6,0.0124596,133.42,0.012192,0.002032
250,8.9,0.1016,39.6,0.0124596,134.34,0.012192,0.002032
315,8.9,0.1016,39.6,0.0124596,135.38,0.012192,0.002032
400,8.9,0.1016,39.6,0.0124596,135.54,0.012192,0.002032
500,8.9,0.1016,39.6,0.0124596,133.79,0.012192,0.002032
630,8.9,0.1016,39.6,0.0124596,131.92,0.012192,0.002032
800,8.9,0.1016,39.6,0.0124596,130.94,0.012192,0.002032
1000,8.9,0.1016,39.6,0.0124596,129.58,0.012192,0.002032
1250,8.9,0.1016,39.6,0.0124596,127.71,0.012192,0.002032
1600,8.9,0.1016,39.6,0.0124596,123.82,0.012192,0.002032
2000,8.9,0.1016,39.6,0.0124596,119.04,0.012192,0.002032
2500,8.9,0.1016,39.6,0.0124596,119.19,0.012192,0.002032
3150,8.9,0.1016,39.6,0.0124596,119.35,0.012192,0.002032
4000,8.9,0.1016,39.6,0.0124596,116.22,0.012192,0.002032
5000,8.9,0.1016,39.6,0.0124596,113.08,0.012192,0.002032
6300,8.9,0.1016,39.6,0.0124596,113.11,0.012192,0.002032
200,12.3,0.1016,71.3,0.0337792,130.588,0.012192,0.002032
250,12.3,0.1016,71.3,0.0337792,131.568,0.012192,0.002032
315,12.3,0.1016,71.3,0.0337792,137.068,0.012192,0.002032
400,12.3,0.1016,71.3,0.0337792,139.428,0.012192,0.002032
500,12.3,0.1016,71.3,0.0337792,140.158,0.012192,0.002032
630,12.3,0.1016,71.3,0.0337792,135.368,0.012192,0.002032
800,12.3,0.1016,71.3,0.0337792,127.318,0.012192,0.002032
1000,12.3,0.1016,71.3,0.0337792,127.928,0.012192,0.002032
1250,12.3,0.1016,71.3,0.0337792,126.648,0.012192,0.002032
1600,12.3,0.1016,71.3,0.0337792,124.748,0.012192,0.002032
2000,12.3,0.1016,71.3,0.0337792,122.218,0.012192,0.002032
2500,12.3,0.1016,71.3,0.0337792,121.318,0.012192,0.002032
3150,12.3,0.1016,71.3,0.0337792,120.798,0.012192,0.002032
4000,12.3,0.1016,71.3,0.0337792,118.018,0.012192,0.002032
5000,12.3,0.1016,71.3,0.0337792,116.108,0.012192,0.002032
6300,12.3,0.1016,71.3,0.0337792,113.958,0.012192,0.002032
200,12.3,0.1016,55.5,0.0368233,132.304,0.012192,0.002032
250,12.3,0.1016,55.5,0.0368233,133.294,0.012192,0.002032
315,12.3,0.1016,55.5,0.0368233,135.674,0.012192,0.002032
400,12.3,0.1016,55.5,0.0368233,136.414,0.012192,0.002032
500,12.3,0.1016,55.5,0.0368233,133.774,0.012192,0.002032
630,12.3,0.1016,55.5,0.0368233,124.244,0.012192,0.002032
800,12.3,0.1016,55.5,0.0368233,125.114,0.012192,0.002032
1000,12.3,0.1016,55.5,0.0368233,125.484,0.012192,0.002032
1250,12.3,0.1016,55.5,0.0368233,124.214,0.012192,0.002032
1600,12.3,0.1016,55.5,0.0368233,121.824,0.012192,0.002032
2000,12.3,0.1016,55.5,0.0368233,118.564,0.012192,0.002032
2500,12.3,0.1016,55.5,0.0368233,117.054,0.012192,0.002032
3150,12.3,0.1016,55.5,0.0368233,116.914,0.012192,0.002032
4000,12.3,0.1016,55.5,0.0368233,114.404,0.012192,0.002032
5000,12.3,0.1016,55.5,0.0368233,112.014,0.012192,0.002032
6300,12.3,0.1016,55.5,0.0368233,110.124,0.012192,0.002032
200,12.3,0.1016,39.6,0.0408268,128.545,0.012192,0.002032
250,12.3,0.1016,39.6,0.0408268,129.675,0.012192,0.002032
315,12.3,0.1016,39.6,0.0408268,129.415,0.012192,0.002032
400,12.3,0.1016,39.6,0.0408268,128.265,0.012192,0.002032
500,12.3,0.1016,39.6,0.0408268,122.205,0.012192,0.002032
630,12.3,0.1016,39.6,0.0408268,121.315,0.012192,0.002032
800,12.3,0.1016,39.6,0.0408268,122.315,0.012192,0.002032
1000,12.3,0.1016,39.6,0.0408268,122.435,0.012192,0.002032
1250,12.3,0.1016,39.6,0.0408268,121.165,0.012192,0.002032
1600,12.3,0.1016,39.6,0.0408268,117.875,0.012192,0.002032
2000,12.3,0.1016,39.6,0.0408268,114.085,0.012192,0.002032
2500,12.3,0.1016,39.6,0.0408268,113.315,0.012192,0.002032
3150,12.3,0.1016,39.6,0.0408268,113.055,0.012192,0.002032
4000,12.3,0.1016,39.6,0.0408268,110.905,0.012192,0.002032
5000,12.3,0.1016,39.6,0.0408268,108.625,0.012192,0.002032
6300,12.3,0.1016,39.6,0.0408268,107.985,0.012192,0.002032
200,12.3,0.1016,31.7,0.0418756,124.987,0.012192,0.002032
250,12.3,0.1016,31.7,0.0418756,125.857,0.012192,0.002032
315,12.3,0.1016,31.7,0.0418756,124.717,0.012192,0.002032
400,12.3,0.1016,31.7,0.0418756,123.207,0.012192,0.002032
500,12.3,0.1016,31.7,0.0418756,118.667,0.012192,0.002032
630,12.3,0.1016,31.7,0.0418756,119.287,0.012192,0.002032
800,12.3,0.1016,31.7,0.0418756,120.037,0.012192,0.002032
1000,12.3,0.1016,31.7,0.0418756,119.777,0.012192,0.002032
1250,12.3,0.1016,31.7,0.0418756,118.767,0.012192,0.002032
1600,12.3,0.1016,31.7,0.0418756,114.477,0.012192,0.002032
2000,12.3,0.1016,31.7,0.0418756,110.447,0.012192,0.002032
2500,12.3,0.1016,31.7,0.0418756,110.317,0.012192,0.002032
3150,12.3,0.1016,31.7,0.0418756,110.307,0.012192,0.002032
4000,12.3,0.1016,31.7,0.0418756,108.407,0.012192,0.002032
5000,12.3,0.1016,31.7,0.0418756,107.147,0.012192,0.002032
6300,12.3,0.1016,31.7,0.0418756,107.267,0.012192,0.002032
200,15.6,0.1016,71.3,0.0437259,130.898,0.012192,0.002032
250,15.6,0.1016,71.3,0.0437259,132.158,0.012192,0.002032
